Position,MVP_Nominated,FG_Pct,3P_Pct,2P_Pct,PTS,3P,2P,AST,STL,BLK,REB,Player,Season,Vote_Share_Pct,MP_per_Game
SF,0,46.1,40.7,55.3,11.0,2.2,1.7,0.7,0.3,0.3,4.0,Julian Champagnie,22-23,0.0,20.9
SF,0,44.6,31.3,56.0,9.7,1.1,2.4,1.4,1.0,0.4,2.2,Cam Reddish,22-23,0.0,24.8
SF,0,44.9,30.4,55.0,8.4,0.9,2.2,1.0,0.8,0.4,1.6,Cam Reddish,22-23,0.0,21.9
SF,0,44.3,31.8,56.8,11.0,1.4,2.5,1.9,1.2,0.3,2.9,Cam Reddish,22-23,0.0,27.6
PF,0,50.8,39.4,55.7,9.7,0.8,2.7,1.5,0.7,0.3,3.7,Keita Bates-Diop,22-23,0.0,21.7
SG,0,44.3,37.2,54.0,9.7,1.7,1.8,2.8,0.7,0.1,2.9,Coby White,22-23,0.0,23.4
SF,0,46.4,35.6,54.5,9.6,1.2,2.4,1.6,1.0,0.4,4.8,Caleb Martin,22-23,0.0,29.3
SG,0,44.1,40.9,55.3,9.5,2.2,0.9,1.2,0.7,0.1,2.4,Isaiah Joe,22-23,0.0,19.1
SG,0,44.1,35.0,50.4,9.5,1.2,2.6,4.5,0.9,0.2,2.7,Andrew Nembhard,22-23,0.0,27.6
SF,0,45.5,33.2,53.0,9.4,1.0,2.6,1.6,1.0,0.4,4.3,Jalen McDaniels,22-23,0.0,23.9
SF,0,44.7,32.2,53.4,10.6,1.2,2.8,2.0,1.2,0.5,4.8,Jalen McDaniels,22-23,0.0,26.7
SF,0,48.8,40.0,51.6,6.7,0.5,2.0,0.8,0.7,0.2,3.2,Jalen McDaniels,22-23,0.0,17.5
PF,0,50.9,41.0,53.6,9.4,0.6,3.0,4.9,1.1,0.9,5.3,Kyle Anderson,22-23,0.0,28.4
PF,0,49.3,32.8,58.5,9.4,0.8,2.6,0.4,0.6,0.8,5.5,Chris Boucher,22-23,0.0,20.0
SG,0,43.5,39.7,52.5,9.4,2.1,1.2,3.5,1.3,0.1,4.5,Donte DiVincenzo,22-23,0.0,26.3
C,0,47.6,28.3,59.3,9.4,0.8,2.8,1.0,0.3,0.9,5.8,Jalen Smith,22-23,0.0,18.8
PG,0,40.2,33.4,51.2,9.4,1.7,1.6,2.5,0.9,0.1,2.1,Gabe Vincent,22-23,0.0,25.9
SG,0,49.2,49.4,48.7,9.3,2.3,0.9,1.5,0.5,0.1,2.7,Luke Kennard,22-23,0.0,22.3
SG,0,46.4,44.7,49.4,7.8,1.7,1.1,1.1,0.5,0.1,2.4,Luke Kennard,22-23,0.0,20.7
SG,0,52.6,54.0,47.1,11.3,3.1,0.7,2.3,0.5,0.0,3.1,Luke Kennard,22-23,0.0,24.6
SF,0,57.3,23.8,59.3,9.3,0.1,3.8,1.0,0.9,0.3,3.5,Hamidou Diallo,22-23,0.0,17.8
PF,0,44.8,34.3,48.6,9.3,0.7,2.9,1.1,1.2,0.6,6.0,Tari Eason,22-23,0.0,21.5
C,0,48.5,26.9,56.4,9.2,0.5,3.0,0.9,0.6,0.5,6.0,Precious Achiuwa,22-23,0.0,20.7
SF,0,43.7,29.7,53.0,9.2,0.9,2.4,2.8,0.9,0.4,6.4,Deni Avdija,22-23,0.0,26.6
SG,0,46.3,40.5,52.5,9.2,1.5,1.9,1.6,0.6,0.1,1.6,Seth Curry,22-23,0.0,19.9
C,0,72.0,33.3,72.3,9.2,0.0,4.0,0.9,0.4,2.3,8.4,Walker Kessler,22-23,0.0,23.0
PF,0,54.6,26.5,63.3,9.1,0.4,3.3,1.0,0.4,1.2,5.8,Bol Bol,22-23,0.0,21.5
C,0,64.8,0.0,65.2,9.1,0.0,3.9,1.1,0.7,0.9,8.9,Jalen Duren,22-23,0.0,24.9
SG,0,53.7,40.2,64.3,9.1,1.1,2.3,1.7,0.7,0.1,3.0,Josh Green,22-23,0.0,25.7
SF,0,43.3,30.3,51.3,9.1,0.9,2.4,2.5,0.7,0.2,3.6,Naji Marshall,22-23,0.0,23.3
PF,0,46.7,38.1,55.7,9.1,1.4,1.9,1.6,0.5,0.3,2.4,Taurean Prince,22-23,0.0,22.1
SF,0,48.0,28.3,53.0,9.1,0.4,3.1,2.7,0.7,0.2,3.8,Jae'Sean Tate,22-23,0.0,21.8
PF,0,47.0,35.3,59.1,9.0,1.2,2.0,1.3,0.6,0.6,4.8,Santi Aldama,22-23,0.0,21.8
PG,0,41.1,33.6,48.8,9.0,1.4,1.9,3.0,1.1,0.2,2.3,Jose Alvarado,22-23,0.0,21.5
C,0,73.2,,73.2,9.0,0.0,3.7,1.1,0.4,1.3,5.6,Daniel Gafford,22-23,0.0,20.6
C,0,63.7,,63.7,9.0,0.0,3.7,0.4,0.7,1.0,7.1,Mark Williams,22-23,0.0,19.3
SF,0,46.5,39.0,53.6,8.9,1.4,2.0,1.0,0.6,0.2,2.1,AJ Griffin,22-23,0.0,19.5
SG,0,43.8,40.4,46.9,8.8,1.3,1.7,1.4,0.4,0.1,1.9,Jaden Hardy,22-23,0.0,14.8
SG,0,41.7,30.0,46.2,8.8,0.6,2.4,6.0,2.2,0.4,4.4,Shaquille Harrison,22-23,0.0,24.0
SG,0,51.9,38.9,59.8,8.8,1.0,2.4,2.3,0.5,0.3,3.4,Terance Mann,22-23,0.0,23.1
SF,0,38.6,38.9,37.9,8.8,2.1,0.9,3.7,0.9,0.6,5.1,Royce O'Neale,22-23,0.0,31.7
PG,0,41.2,21.6,47.5,8.8,0.4,3.0,4.8,1.4,0.5,3.1,Dennis Smith Jr.,22-23,0.0,25.7
SF,0,43.6,40.8,46.2,8.7,1.4,1.7,1.4,0.4,0.2,3.7,Jordan Nwora,22-23,0.0,19.2
SF,0,38.6,39.2,37.9,6.0,1.1,0.9,1.0,0.3,0.2,3.1,Jordan Nwora,22-23,0.0,15.7
SF,0,47.6,42.2,51.8,13.0,1.9,3.0,2.1,0.5,0.3,4.7,Jordan Nwora,22-23,0.0,24.6
PG,0,54.3,44.1,55.6,8.7,0.3,3.4,5.3,1.1,0.1,3.1,T.J. McConnell,22-23,0.0,20.3
SF,0,45.1,37.2,56.4,8.7,1.5,1.6,1.5,0.5,0.1,2.3,Cedi Osman,22-23,0.0,20.1
SG,0,37.7,37.7,37.6,8.7,1.9,1.0,2.3,0.7,0.1,1.7,Landry Shamet,22-23,0.0,20.2
C,0,59.7,0.0,59.9,8.6,0.0,3.7,2.3,0.9,1.1,11.5,Steven Adams,22-23,0.0,27.0
SG,0,49.3,31.2,58.3,8.6,0.7,2.8,2.6,0.8,0.3,2.8,Ayo Dosunmu,22-23,0.0,26.2
PF,0,52.7,30.5,61.2,8.5,0.5,2.9,6.8,1.0,0.8,7.2,Draymond Green,22-23,0.0,31.5
SG,0,47.9,37.8,52.1,8.4,0.7,2.4,3.2,0.3,0.2,2.5,Shake Milton,22-23,0.0,20.6
PF,0,39.1,33.7,50.3,8.3,1.7,1.2,1.5,0.8,0.5,4.8,Dorian Finney-Smith,22-23,0.0,30.4
PF,0,41.6,35.5,55.9,9.1,1.9,1.3,1.5,1.0,0.5,4.7,Dorian Finney-Smith,22-23,0.0,32.2
PF,0,35.1,30.6,42.9,7.2,1.4,1.2,1.6,0.7,0.6,4.9,Dorian Finney-Smith,22-23,0.0,27.7
SG,0,43.0,36.8,50.7,8.3,1.5,1.7,1.5,0.6,0.2,2.4,Terrence Ross,22-23,0.0,21.1
SG,0,43.1,38.1,48.9,8.0,1.5,1.6,1.3,0.6,0.2,2.0,Terrence Ross,22-23,0.0,22.5
SG,0,42.8,34.7,54.4,9.0,1.6,1.8,2.0,0.5,0.1,3.3,Terrence Ross,22-23,0.0,18.4
SG,0,45.0,43.1,49.4,8.3,2.0,0.9,1.2,0.9,0.3,2.0,Gary Harris,22-23,0.0,24.7
PF,0,38.9,33.4,51.6,8.2,1.6,1.1,1.9,0.3,0.2,6.4,Kevin Love,22-23,0.0,20.0
PF,0,38.9,35.4,46.7,8.5,1.7,1.0,1.9,0.2,0.2,6.8,Kevin Love,22-23,0.0,20.0
PF,0,38.8,29.7,63.2,7.7,1.4,1.1,1.9,0.4,0.2,5.7,Kevin Love,22-23,0.0,20.0
SG,0,44.2,44.5,43.9,8.2,1.5,1.2,1.3,0.4,0.1,3.0,Damion Lee,22-23,0.0,20.4
PF,0,44.2,40.1,57.6,8.2,2.0,0.9,1.0,0.4,0.2,2.4,Georges Niang,22-23,0.0,19.4
C,0,62.9,100.0,62.8,8.2,0.0,3.0,0.6,0.2,1.1,6.4,Nick Richards,22-23,0.0,18.7
PF,0,43.4,36.5,48.3,8.1,1.1,2.1,1.9,0.6,1.3,4.7,Aleksej Pokusevski,22-23,0.0,20.6
PF,0,45.4,39.5,54.6,8.1,1.5,1.3,1.7,0.5,0.4,4.6,Grant Williams,22-23,0.0,25.9
PG,0,42.3,42.1,42.5,8.0,1.8,1.2,2.4,0.8,0.4,2.5,Jevon Carter,22-23,0.0,22.3
PG,0,42.1,25.0,58.6,8.0,0.8,1.9,2.1,0.2,0.2,1.8,Kemba Walker,22-23,0.0,16.0
PF,0,51.7,37.3,60.8,8.0,0.9,2.4,2.0,0.8,0.3,4.9,Kenrich Williams,22-23,0.0,22.8
C,0,74.7,0.0,75.1,8.0,0.0,3.6,1.4,0.6,1.4,8.3,Robert Williams,22-23,0.0,23.5
SG,0,38.1,33.3,66.7,8.0,2.0,0.7,1.7,0.7,0.0,2.0,Gabe York,22-23,0.0,18.7
PF,0,54.8,32.2,60.4,7.9,0.4,2.8,2.4,1.1,0.3,7.5,Jarred Vanderbilt,22-23,0.0,24.1
PF,0,55.6,33.3,60.6,8.3,0.4,3.0,2.7,1.0,0.3,7.9,Jarred Vanderbilt,22-23,0.0,24.1
PF,0,52.9,30.3,59.8,7.2,0.4,2.5,1.6,1.2,0.2,6.7,Jarred Vanderbilt,22-23,0.0,24.0
SG,0,42.7,35.5,53.2,7.9,1.4,1.4,1.1,0.3,0.3,2.1,Ochai Agbaji,22-23,0.0,20.5
SF,0,36.9,31.6,42.8,7.9,1.2,1.5,1.4,0.5,0.2,2.5,Chris Duarte,22-23,0.0,19.5
SG,0,36.7,36.0,37.2,7.9,1.3,1.7,2.0,0.2,0.1,1.2,Duane Washington Jr.,22-23,0.0,12.7
PF,0,48.8,28.8,58.0,7.8,0.5,2.3,1.2,0.3,0.3,2.6,Jeff Green,22-23,0.0,19.5
PG,0,39.3,31.5,47.5,7.7,1.2,1.7,1.8,0.6,0.2,2.3,Tre Mann,22-23,0.0,17.7
SF,0,39.2,33.9,56.6,7.6,1.8,0.9,1.3,0.6,0.2,4.6,Pat Connaughton,22-23,0.0,23.7
SF,0,45.7,42.6,55.1,7.6,1.9,0.8,1.4,0.5,0.2,2.2,Joe Harris,22-23,0.0,20.6
PF,0,45.8,36.3,59.5,7.6,1.2,1.4,0.9,0.4,0.4,4.1,Trey Lyles,22-23,0.0,16.9
PF,0,48.9,32.8,54.2,7.5,0.5,2.6,1.0,0.5,0.3,2.9,T.J. Warren,22-23,0.0,16.4
PF,0,51.0,33.3,56.6,9.5,0.6,3.3,1.1,0.6,0.3,2.8,T.J. Warren,22-23,0.0,18.8
SF,0,42.9,31.6,47.1,4.2,0.4,1.5,0.7,0.4,0.3,3.1,T.J. Warren,22-23,0.0,12.3
PG,0,37.4,35.2,45.2,7.4,1.6,0.6,2.7,0.6,0.2,1.7,Devonte' Graham,22-23,0.0,18.3
PG,0,36.8,34.7,46.3,5.3,1.2,0.4,2.2,0.6,0.2,1.4,Devonte' Graham,22-23,0.0,15.3
PG,0,38.0,35.8,44.2,13.0,2.7,1.2,4.0,0.8,0.3,2.5,Devonte' Graham,22-23,0.0,26.4
PF,0,45.6,39.5,51.8,7.4,1.3,1.6,1.5,0.6,0.8,5.4,Torrey Craig,22-23,0.0,24.7
C,0,67.1,,67.1,7.4,0.0,3.2,0.9,0.9,1.8,9.4,Mitchell Robinson,22-23,0.0,27.0
PF,0,44.6,34.4,59.3,7.4,1.3,1.5,1.0,0.3,0.2,2.8,Obi Toppin,22-23,0.0,15.7
PF,0,56.0,39.1,60.2,7.4,0.4,2.5,2.1,0.5,0.2,3.8,Trendon Watford,22-23,0.0,19.1
PG,0,47.4,34.5,56.4,7.4,0.8,1.9,3.9,1.8,0.3,3.6,Delon Wright,22-23,0.0,24.4
C,0,60.0,50.0,69.2,7.3,0.9,1.3,1.4,0.4,0.6,3.0,Jay Huff,22-23,0.0,13.6
SG,0,39.1,33.5,44.2,7.3,0.9,1.3,1.5,0.8,0.5,3.5,Josh Okogie,22-23,0.0,18.8
SF,0,40.9,38.0,56.2,7.2,1.9,0.5,1.4,0.7,0.2,3.6,Reggie Bullock,22-23,0.0,30.3
C,0,56.3,14.3,58.2,7.2,0.0,2.8,0.8,0.5,1.5,4.5,Isaiah Jackson,22-23,0.0,16.5
SG,0,42.4,35.4,49.3,7.1,1.1,1.6,1.3,0.4,0.1,1.6,Kendrick Nunn,22-23,0.0,13.8
SG,0,40.6,32.5,48.8,6.7,1.1,1.6,0.9,0.3,0.1,1.4,Kendrick Nunn,22-23,0.0,13.5
SG,0,44.7,39.2,50.0,7.5,1.2,1.6,1.8,0.5,0.1,1.7,Kendrick Nunn,22-23,0.0,14.1
SF,0,43.0,38.1,50.5,7.1,1.4,1.2,1.3,0.8,0.2,4.1,Troy Brown Jr.,22-23,0.0,24.5
SG,0,46.1,35.6,51.1,7.1,0.6,1.8,1.3,0.6,0.2,1.5,Edmond Sumner,22-23,0.0,13.9
PG,0,48.6,33.3,63.2,7.1,0.9,1.7,2.0,0.0,0.3,1.0,Lindell Wigginton,22-23,0.0,12.4
SF,0,44.3,28.1,54.7,7.0,0.6,1.9,0.7,0.7,0.1,2.8,Eugene Omoruyi,22-23,0.0,16.1
SF,0,46.8,25.8,57.1,4.9,0.3,1.6,0.5,0.6,0.0,2.3,Eugene Omoruyi,22-23,0.0,11.8
SF,0,42.5,29.3,52.6,9.7,1.0,2.4,1.0,0.8,0.2,3.5,Eugene Omoruyi,22-23,0.0,21.9
C,0,60.0,,60.0,7.0,0.0,3.0,0.0,0.0,1.0,3.0,Chance Comanche,22-23,0.0,21.0
C,0,63.0,0.0,63.2,7.0,0.0,3.0,2.5,0.6,0.6,9.3,Kevon Looney,22-23,0.0,23.9
SG,0,34.6,25.0,42.9,7.0,0.8,1.5,4.5,0.3,0.5,3.3,Joshua Primo,22-23,0.0,23.3
C,0,47.7,18.2,57.6,7.0,0.3,2.7,1.3,0.3,0.9,3.1,Daniel Theis,22-23,0.0,15.6
C,0,61.4,26.7,63.2,7.0,0.1,3.0,1.6,1.0,0.5,5.0,Xavier Tillman Sr.,22-23,0.0,19.3
SF,0,44.5,42.4,47.3,6.9,1.3,1.1,1.7,0.5,0.1,1.7,Svi Mykhailiuk,22-23,0.0,14.6
SF,0,44.1,40.4,48.6,10.6,1.9,1.8,2.7,0.7,0.2,2.4,Svi Mykhailiuk,22-23,0.0,22.5
PF,0,47.9,43.6,53.8,6.9,1.3,1.2,1.5,0.7,0.3,3.8,Jae Crowder,22-23,0.0,18.9
C,0,52.7,27.3,54.4,6.9,0.1,2.3,0.9,0.4,0.3,4.7,Willy Hernangómez,22-23,0.0,12.1
SF,0,43.5,40.9,55.6,6.9,1.8,0.5,3.3,0.7,0.1,2.8,Joe Ingles,22-23,0.0,22.7
SG,0,48.8,38.9,54.6,6.9,0.8,1.8,3.0,0.5,0.1,1.7,Ty Jerome,22-23,0.0,18.1
PG,0,42.7,38.9,46.8,6.9,1.1,1.3,3.5,0.5,0.1,1.7,Cory Joseph,22-23,0.0,19.8
SG,0,46.7,26.2,53.0,6.9,0.4,2.4,1.2,0.6,0.3,2.7,Romeo Langford,22-23,0.0,19.6
PG,0,56.6,0.0,57.1,6.9,0.0,3.2,6.1,1.3,0.6,6.3,Ben Simmons,22-23,0.0,26.3
SG,0,37.9,36.7,39.1,6.8,1.2,1.3,2.0,0.5,0.2,2.4,Will Barton,22-23,0.0,17.7
SG,0,38.6,37.7,39.5,7.7,1.3,1.5,2.4,0.4,0.3,2.8,Will Barton,22-23,0.0,19.6
SG,0,35.4,33.3,37.8,4.5,0.9,0.9,1.1,0.7,0.2,1.6,Will Barton,22-23,0.0,13.2
C,0,61.0,33.3,65.4,6.8,0.2,2.6,1.8,0.9,0.6,5.4,Larry Nance Jr.,22-23,0.0,21.2
PF,0,44.4,33.3,53.3,6.8,0.9,1.7,1.0,0.6,0.3,4.2,Jeremiah Robinson-Earl,22-23,0.0,18.9
SG,0,51.2,39.3,57.3,6.8,0.7,2.0,1.1,0.6,0.2,3.0,Aaron Wiggins,22-23,0.0,18.5
PF,0,40.9,31.1,43.8,6.8,0.5,2.3,3.4,1.0,0.4,5.0,Justise Winslow,22-23,0.0,26.8
SG,0,42.3,36.6,53.7,6.7,1.4,1.0,1.0,0.7,0.2,2.2,Terence Davis,22-23,0.0,13.1
SF,0,47.1,36.7,65.2,6.7,1.2,1.2,1.5,0.5,0.3,3.5,Anthony Lamb,22-23,0.0,19.3
PF,0,41.7,36.5,54.1,6.7,1.4,0.9,0.8,0.5,0.5,2.8,Isaiah Livers,22-23,0.0,23.1
PG,0,40.2,29.5,46.5,6.7,0.6,1.7,3.5,0.8,0.3,2.8,Théo Maledon,22-23,0.0,19.4
C,0,73.2,0.0,74.6,6.7,0.0,2.6,0.9,0.6,0.3,4.1,Dwight Powell,22-23,0.0,19.2
PF,0,42.9,30.7,55.3,6.7,0.9,1.6,0.8,0.4,0.3,2.8,David Roddy,22-23,0.0,18.0
SF,0,45.8,34.9,59.6,6.6,1.0,1.4,0.5,0.4,0.2,2.8,Kevin Knox,22-23,0.0,15.1
SF,0,46.9,37.1,65.1,5.6,1.0,1.0,0.4,0.3,0.3,2.6,Kevin Knox,22-23,0.0,14.1
PF,0,44.4,31.4,55.4,8.5,1.0,2.2,0.9,0.5,0.0,3.3,Kevin Knox,22-23,0.0,17.1
C,0,48.5,38.7,59.0,6.6,1.0,1.4,0.9,0.3,0.9,4.6,Mo Bamba,22-23,0.0,15.7
C,0,49.5,39.8,59.4,7.3,1.1,1.6,1.1,0.3,1.0,4.6,Mo Bamba,22-23,0.0,17.0
C,0,64.1,38.9,65.5,6.6,0.1,2.7,1.3,0.5,1.3,5.4,Drew Eubanks,22-23,0.0,20.3
PG,0,44.8,32.2,51.1,6.6,0.6,1.9,2.7,0.9,0.4,3.3,Jordan Goodwin,22-23,0.0,17.8
C,0,52.8,25.0,62.1,6.6,0.3,2.3,1.0,0.2,0.4,4.1,Jock Landale,22-23,0.0,14.2
SF,0,44.2,36.7,52.4,6.6,1.1,1.4,0.9,0.4,0.4,2.6,Nassir Little,22-23,0.0,18.1
SF,0,41.8,41.4,41.9,6.5,0.5,1.8,0.9,0.4,0.0,1.4,Brandon Boston Jr.,22-23,0.0,11.3
SG,0,71.4,100.0,60.0,6.5,1.0,1.5,0.5,1.0,0.0,3.0,Jay Scrubb,22-23,0.0,15.0
C,0,62.7,0.0,64.9,6.5,0.0,2.5,0.7,0.2,0.3,4.3,Cody Zeller,22-23,0.0,14.5
C,0,45.8,39.1,50.6,6.4,0.8,1.4,1.3,0.4,0.1,3.6,Dario Šarić,22-23,0.0,14.1
PF,0,42.7,39.1,45.0,5.8,0.7,1.3,1.5,0.4,0.1,3.8,Dario Šarić,22-23,0.0,14.4
C,0,51.5,39.1,62.3,7.4,0.9,1.7,0.9,0.4,0.1,3.3,Dario Šarić,22-23,0.0,13.7
SG,0,43.0,35.3,50.4,6.4,0.9,1.3,1.1,0.6,0.2,1.9,R.J. Hampton,22-23,0.0,16.0
SG,0,43.9,34.0,52.5,5.7,0.7,1.2,1.3,0.6,0.2,1.5,R.J. Hampton,22-23,0.0,13.9
SG,0,42.3,36.5,48.3,7.3,1.1,1.4,1.0,0.5,0.2,2.3,R.J. Hampton,22-23,0.0,18.5
PF,0,54.0,37.8,66.7,6.4,0.7,1.6,0.9,0.4,0.4,3.6,JaMychal Green,22-23,0.0,14.0
SF,0,45.5,41.8,65.6,6.4,1.8,0.5,0.9,0.4,0.3,2.6,Sam Hauser,22-23,0.0,16.1
SF,0,49.4,36.3,61.7,6.4,0.8,1.5,1.1,0.7,0.4,2.5,Isaac Okoro,22-23,0.0,21.7
SF,0,37.1,32.8,55.6,6.4,1.5,0.6,1.1,0.3,0.0,1.6,Duncan Robinson,22-23,0.0,16.5
PG,0,42.1,35.9,46.8,6.3,0.9,1.5,2.6,0.2,0.1,1.4,Goran Dragić,22-23,0.0,15.0
PG,0,42.5,35.2,48.0,6.4,0.9,1.6,2.7,0.2,0.1,1.4,Goran Dragić,22-23,0.0,15.4
PG,0,38.9,41.2,36.8,5.6,1.0,1.0,1.7,0.3,0.0,1.7,Goran Dragić,22-23,0.0,11.9
SF,0,36.9,33.0,43.0,6.3,1.2,1.0,0.8,0.3,0.2,1.7,Simone Fontecchio,22-23,0.0,14.7
PG,0,40.0,33.5,52.9,6.2,1.2,1.0,2.9,0.9,0.6,3.7,Patrick Beverley,22-23,0.0,27.1
SG,0,40.2,34.8,50.6,6.4,1.2,0.9,2.6,0.9,0.6,3.1,Patrick Beverley,22-23,0.0,26.9
PG,0,39.5,30.9,57.9,5.8,1.1,1.0,3.5,1.0,0.7,4.9,Patrick Beverley,22-23,0.0,27.5
SG,0,44.4,38.4,51.5,6.2,1.0,1.2,1.8,0.5,0.4,1.7,Nickeil Alexander-Walker,22-23,0.0,15.0
SG,0,48.8,40.2,57.8,6.3,1.0,1.3,2.1,0.7,0.4,1.6,Nickeil Alexander-Walker,22-23,0.0,14.7
SG,0,38.4,36.1,41.5,5.9,1.1,1.0,1.4,0.3,0.3,1.8,Nickeil Alexander-Walker,22-23,0.0,15.5
PG,0,46.9,50.0,44.4,6.2,1.2,1.3,1.3,0.8,0.0,0.7,Jared Butler,22-23,0.0,12.8
PG,0,45.2,8.3,60.0,6.2,0.1,2.0,1.7,0.4,0.1,0.9,Quenton Jackson,22-23,0.0,15.0
PG,0,41.1,36.6,49.3,6.2,1.2,0.9,1.4,0.4,0.1,1.1,Patty Mills,22-23,0.0,14.2
C,0,42.2,30.3,51.1,6.1,0.7,1.6,1.4,0.3,0.3,4.3,Sandro Mamukelashvili,22-23,0.0,15.3
C,0,45.3,34.3,52.4,10.8,1.2,2.9,2.4,0.5,0.4,6.8,Sandro Mamukelashvili,22-23,0.0,23.3
C,0,44.9,39.1,58.8,6.1,1.3,0.8,0.8,0.2,0.4,3.2,Mike Muscala,22-23,0.0,15.0
C,0,43.8,39.4,54.1,6.2,1.3,0.8,0.9,0.3,0.4,3.1,Mike Muscala,22-23,0.0,14.5
C,0,47.2,38.5,70.8,5.9,1.3,0.9,0.6,0.2,0.3,3.4,Mike Muscala,22-23,0.0,16.2
PF,0,42.0,39.1,56.3,6.1,1.6,0.5,1.6,0.7,0.6,3.8,Nicolas Batum,22-23,0.0,21.9
PF,0,38.6,31.0,45.7,6.1,0.7,1.2,0.7,0.5,0.2,3.4,Oshae Brissett,22-23,0.0,16.7
SG,0,33.7,30.7,40.4,6.1,1.3,0.8,1.3,0.6,0.1,1.8,Evan Fournier,22-23,0.0,17.0
PG,0,40.5,36.7,41.8,6.0,0.4,1.5,2.7,0.8,0.0,1.8,Saben Lee,22-23,0.0,14.9
PG,0,39.3,37.9,39.8,6.3,0.5,1.5,2.8,0.8,0.0,2.0,Saben Lee,22-23,0.0,15.8
PF,0,44.5,39.7,51.6,6.0,1.1,1.0,1.2,0.8,0.7,3.5,Robert Covington,22-23,0.0,16.2
C,0,60.6,0.0,61.3,6.0,0.0,2.5,0.5,0.7,0.4,6.6,Andre Drummond,22-23,0.0,12.7
PF,0,45.6,34.8,66.7,5.9,1.1,1.0,1.4,0.3,0.8,3.6,Maxi Kleber,22-23,0.0,25.1
C,0,43.6,40.7,46.3,5.9,0.9,1.1,1.6,0.6,0.2,4.9,Jaylin Williams,22-23,0.0,18.7
SG,0,46.5,23.6,55.0,5.8,0.3,2.1,1.1,0.5,0.2,1.1,Josh Christopher,22-23,0.0,12.3
SG,0,38.6,24.3,48.5,5.8,0.6,1.8,1.0,0.4,0.3,2.3,Johnny Davis,22-23,0.0,15.1
SF,0,53.3,45.0,57.3,5.8,0.6,1.6,2.2,0.5,0.2,3.2,Stanley Johnson,22-23,0.0,15.6
C,0,64.4,37.5,66.1,5.7,0.1,2.4,1.4,0.5,0.9,5.5,Charles Bassey,22-23,0.0,14.5
SG,0,40.8,42.3,38.2,5.7,1.3,0.7,0.9,0.5,0.0,2.3,Rodney McGruder,22-23,0.0,16.4
SF,0,42.9,25.8,59.6,5.7,0.7,1.6,0.9,0.4,0.2,2.1,Ziaire Williams,22-23,0.0,15.2
SG,0,35.8,30.3,42.9,5.6,1.0,1.1,1.2,0.4,0.1,2.1,James Bouknight,22-23,0.0,15.1
PG,0,45.5,36.4,55.6,5.6,0.8,1.1,2.9,1.5,0.7,2.9,Alex Caruso,22-23,0.0,23.5
C,0,59.8,0.0,61.6,5.6,0.0,2.2,0.6,0.3,0.4,2.8,Montrezl Harrell,22-23,0.0,11.9
SF,0,49.1,28.8,58.7,5.6,0.4,1.8,1.2,0.5,0.5,4.0,Jalen Johnson,22-23,0.0,14.9
PG,0,45.4,32.0,58.4,5.6,0.8,1.5,2.3,0.6,0.2,1.3,Davion Mitchell,22-23,0.0,18.1
PG,0,41.2,36.4,49.5,5.6,1.2,0.9,1.3,0.3,0.0,1.8,Payton Pritchard,22-23,0.0,13.4
PG,0,38.4,30.2,43.8,5.6,0.7,1.6,1.7,0.3,0.2,1.5,Derrick Rose,22-23,0.0,12.5
SF,0,49.1,44.4,55.7,5.6,1.0,0.9,0.8,0.4,0.3,2.4,Yuta Watanabe,22-23,0.0,16.0
SG,0,44.9,43.2,50.0,5.5,1.5,0.5,0.5,0.5,0.3,1.3,Danny Green,22-23,0.0,12.5
SG,0,27.3,37.5,0.0,3.0,1.0,0.0,0.7,0.3,0.0,1.3,Danny Green,22-23,0.0,14.3
SG,0,50.0,44.8,66.7,6.5,1.6,0.8,0.5,0.6,0.4,1.3,Danny Green,22-23,0.0,11.9
C,0,59.6,27.8,64.7,5.5,0.1,2.1,0.5,0.4,0.5,4.2,Wenyen Gabriel,22-23,0.0,15.1
PF,0,40.6,22.9,58.8,5.5,0.5,1.3,0.7,0.5,0.1,2.1,Nikola Jović,22-23,0.0,13.6
SF,0,50.0,35.3,69.2,5.5,0.8,1.1,1.0,1.4,0.0,2.4,Otto Porter Jr.,22-23,0.0,18.3
PF,0,56.1,35.0,65.2,5.4,0.4,1.7,0.7,0.6,0.1,2.9,Jamal Cain,22-23,0.0,13.3
SG,0,39.6,32.5,44.3,5.3,0.6,1.2,1.2,0.3,0.1,2.0,Bryce McGowens,22-23,0.0,17.1
SF,0,44.8,31.6,51.3,5.3,0.5,1.6,0.5,0.4,0.3,3.3,Lamar Stevens,22-23,0.0,18.1
C,0,51.0,30.8,58.0,5.2,0.3,1.7,0.7,0.2,0.5,3.5,Dewayne Dedmon,22-23,0.0,11.2
C,0,49.6,29.7,57.6,5.7,0.4,1.8,0.5,0.2,0.5,3.6,Dewayne Dedmon,22-23,0.0,11.7
C,0,45.4,37.7,48.5,5.2,0.5,1.5,0.9,0.5,0.8,3.2,Darius Bazley,22-23,0.0,14.3
C,0,44.9,40.0,46.9,5.4,0.5,1.5,0.9,0.5,0.8,3.4,Darius Bazley,22-23,0.0,15.4
PF,0,38.0,25.4,48.4,5.2,0.6,1.4,1.0,0.3,0.3,2.9,Rudy Gay,22-23,0.0,14.6
SF,0,56.5,37.1,65.8,5.2,0.4,1.5,0.7,0.8,0.7,2.8,Javonte Green,22-23,0.0,15.0
